거래일자	종목명	거래수량	거래금액	거래세/농특세	정산금액	미수변제	예수금	대출상환금	담보대출상환금	매도담보상환금	신용거래구분(Hide)	세금합계	대출일	매체구분
	거래종류	거래단가	수수료	소득세/주민세	미수발생	연체변제	유가잔고	신용/대출이자	신용이자	매도담보상환이자	적요명(Hide)		상환차금	처리시간
2014-10-31	효성오앤비	20	"598,000"				"17,015,778"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,900.00"					370				KOSDAQ매수			0:41:39
2014-10-31	효성오앤비	20	"599,000"				"17,015,778"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,950.00"					390				KOSDAQ매수			0:41:39
2014-10-31	효성오앤비	20	"602,000"		"4,701,700"		"12,314,078"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,100.00"	700				410				KOSDAQ매수			0:41:39
2014-10-31	삼익악기	20	"86,700"				"12,314,078"				보통매매			영웅문S
	보통매매  장내매수	"4,335.00"					620				장내매수			0:41:39
2014-10-31	삼익악기	20	"86,800"				"12,314,078"				보통매매			영웅문S
	보통매매  장내매수	"4,340.00"					640				장내매수			0:41:39
2014-10-31	삼익악기	20	"86,900"		"260,430"		"12,053,648"				보통매매			영웅문S
	보통매매  장내매수	"4,345.00"	30				660				장내매수			0:41:39
2014-11-03	쎌바이오텍	20	"1,148,000"				"12,053,648"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"57,400.00"					"2,820"				KOSDAQ매도			0:47:15
2014-11-03	쎌바이오텍	10	"575,000"				"12,053,648"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"57,500.00"					"2,810"				KOSDAQ매도			0:47:15
2014-11-03	쎌바이오텍	10	"577,000"				"12,053,648"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"57,700.00"					"2,800"				KOSDAQ매도			0:47:15
2014-11-03	쎌바이오텍	10	"578,000"	"8,634"	"2,868,936"		"14,922,584"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"57,800.00"	430				"2,790"				KOSDAQ매도			0:47:15
2014-11-03	효성오앤비	100	"2,765,000"				"14,922,584"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"27,650.00"					310				KOSDAQ매도			0:47:15
2014-11-03	효성오앤비	236	"6,702,400"				"14,922,584"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"28,400.00"					74				KOSDAQ매도			0:47:15
2014-11-03	효성오앤비	300	"8,535,000"	"54,006"	"17,945,694"		"32,868,278"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"28,450.00"	"2,700"		226		-226				KOSDAQ매도			0:47:15
2014-11-03	아모레G	10	"12,220,000"	"36,660"	"12,181,510"		"45,049,788"				보통매매			영웅문3
	보통매매  장내매도	"1,222,000.00"	"1,830"				0				장내매도			0:47:15
2014-11-03	코스맥스	200	"22,700,000"	"68,094"	"22,628,506"		"67,678,294"				보통매매			영웅문S
	보통매매  장내매도	"113,500.00"	"3,400"				0				장내매도			0:47:15
2014-11-03	쎌바이오텍	10	"571,000"				"67,678,294"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,100.00"					"2,800"				KOSDAQ매수			0:47:15
2014-11-03	쎌바이오텍	20	"1,144,000"				"67,678,294"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,200.00"					"2,820"				KOSDAQ매수			0:47:15
2014-11-03	쎌바이오텍	10	"582,000"		"2,297,340"		"65,380,954"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,200.00"	340				"2,830"				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	10	"290,500"			10	"65,380,954"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"29,050.00"					-216				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	10	"291,000"			10	"65,380,954"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"29,100.00"					-206				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	10	"291,500"			10	"65,380,954"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"29,150.00"					-196				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	23	"671,600"			23	"65,380,954"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"29,200.00"					-173				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	10	"292,500"		"1,837,370"	10	"63,543,584"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"29,250.00"	270				-163				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	10	"287,000"			10	"63,543,584"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,700.00"					-153				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	346	"9,947,500"			153	"63,543,584"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,750.00"					193				KOSDAQ매수			0:47:15
2014-11-03	효성오앤비	7	"201,600"		"10,437,660"		"53,105,924"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,800.00"	"1,560"				200				KOSDAQ매수			0:47:15
2014-11-03	삼익악기	30	"125,850"				"53,105,924"				보통매매			영웅문S
	보통매매  장내매수	"4,195.00"					690				장내매수			0:47:15
2014-11-03	삼익악기	30	"126,000"				"53,105,924"				보통매매			영웅문S
	보통매매  장내매수	"4,200.00"					720				장내매수			0:47:16
2014-11-03	삼익악기	20	"84,100"				"53,105,924"				보통매매			영웅문S
	보통매매  장내매수	"4,205.00"					740				장내매수			0:47:16
2014-11-03	삼익악기	20	"84,200"				"53,105,924"				보통매매			영웅문S
	보통매매  장내매수	"4,210.00"					760				장내매수			0:47:16
2014-11-03	삼익악기	20	"84,300"				"53,105,924"				보통매매			영웅문S
	보통매매  장내매수	"4,215.00"					780				장내매수			0:47:16
2014-11-03	삼익악기	20	"84,400"		"588,930"		"52,516,994"				보통매매			영웅문S
	보통매매  장내매수	"4,220.00"	80				800				장내매수			0:47:16
2014-11-05	휴온스	10	"643,000"		"643,090"		"51,873,904"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"64,300.00"	90				535				KOSDAQ매수			0:39:34
2014-11-05	메디톡스	1	"254,400"				"51,873,904"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"254,400.00"					25				KOSDAQ매수			0:39:34
2014-11-05	메디톡스	1	"254,900"		"509,370"		"51,364,534"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"254,900.00"	70				26				KOSDAQ매수			0:39:34
2014-11-06	쎌바이오텍	5	"296,000"				"51,364,534"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"59,200.00"					"2,835"				KOSDAQ매수			0:39:43
2014-11-06	쎌바이오텍	5	"296,500"				"51,364,534"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"59,300.00"					"2,840"				KOSDAQ매수			0:39:43
2014-11-06	쎌바이오텍	5	"297,000"				"51,364,534"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"59,400.00"					"2,845"				KOSDAQ매수			0:39:43
2014-11-06	쎌바이오텍	5	"297,500"				"51,364,534"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"59,500.00"					"2,850"				KOSDAQ매수			0:39:43
2014-11-06	쎌바이오텍	5	"298,000"		"1,485,220"		"49,879,314"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"59,600.00"	220				"2,855"				KOSDAQ매수			0:39:43
2014-11-06	메디톡스	1	"255,400"				"49,879,314"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"255,400.00"					27				KOSDAQ매수			0:39:43
2014-11-06	메디톡스	1	"255,700"				"49,879,314"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"255,700.00"					28				KOSDAQ매수			0:39:43
2014-11-06	메디톡스	1	"255,900"				"49,879,314"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"255,900.00"					29				KOSDAQ매수			0:39:43
2014-11-06	메디톡스	1	"256,100"		"1,023,250"		"48,856,064"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"256,100.00"	150				30				KOSDAQ매수			0:39:43
2014-11-06	삼익악기	20	"81,200"		"81,210"		"48,774,854"				보통매매			영웅문S
	보통매매  장내매수	"4,060.00"	10				820				장내매수			0:39:43
2014-11-07	효성오앤비	10	"317,000"				"48,774,854"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,700.00"					210				KOSDAQ매수			0:40:06
2014-11-07	효성오앤비	10	"317,500"				"48,774,854"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,750.00"					220				KOSDAQ매수			0:40:06
2014-11-07	효성오앤비	10	"318,000"				"48,774,854"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,800.00"					230				KOSDAQ매수			0:40:06
2014-11-07	효성오앤비	20	"637,000"				"48,774,854"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,850.00"					250				KOSDAQ매수			0:40:06
2014-11-07	효성오앤비	10	"319,000"				"48,774,854"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,900.00"					260				KOSDAQ매수			0:40:06
2014-11-07	효성오앤비	10	"319,500"		"2,228,330"		"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,950.00"	330				270				KOSDAQ매수			0:40:06
2014-11-10	쎌바이오텍	20	"1,046,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"52,300.00"					"2,835"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,048,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"52,400.00"					"2,815"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,050,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"52,500.00"					"2,795"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	50	"2,630,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"52,600.00"					"2,745"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	40	"2,132,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,300.00"					"2,705"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	40	"2,136,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,400.00"					"2,665"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,070,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,500.00"					"2,645"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,072,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,600.00"					"2,625"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,074,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,700.00"					"2,605"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,084,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"54,200.00"					"2,585"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	40	"2,296,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"57,400.00"					"2,545"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,150,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"57,500.00"					"2,525"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	25	"1,440,000"				"46,546,524"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"57,600.00"					"2,500"				KOSDAQ매도			0:37:38
2014-11-10	쎌바이오텍	20	"1,154,000"	"61,141"	"20,317,809"		"66,864,333"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"57,700.00"	"3,050"				"2,480"				KOSDAQ매도			0:37:38
2014-11-10	휴온스	35	"2,152,500"	"6,456"	"2,145,724"		"69,010,057"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"61,500.00"	320				500				KOSDAQ매도			0:37:38
2014-11-10	삼익악기	820	"3,099,600"	"9,298"	"3,089,842"		"72,099,899"				보통매매			영웅문S
	보통매매  장내매도	"3,780.00"	460				0				장내매도			0:37:38
2014-11-10	경동나비엔	100	"2,655,000"				"72,099,899"				보통매매			영웅문S
	보통매매  장내매도	"26,550.00"					"2,700"				장내매도			0:37:38
2014-11-10	경동나비엔	100	"2,660,000"				"72,099,899"				보통매매			영웅문S
	보통매매  장내매도	"26,600.00"					"2,600"				장내매도			0:37:38
2014-11-10	경동나비엔	100	"2,720,000"	"24,102"	"8,009,698"		"80,109,597"				보통매매			영웅문S
	보통매매  장내매도	"27,200.00"	"1,200"				"2,500"				장내매도			0:37:38
2014-11-10	효성오앤비	10	"275,500"				"80,109,597"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"27,550.00"					280				KOSDAQ매수			0:37:38
2014-11-10	효성오앤비	10	"276,500"				"80,109,597"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"27,650.00"					290				KOSDAQ매수			0:37:38
2014-11-10	효성오앤비	10	"277,000"		"829,120"		"79,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"27,700.00"	120				300				KOSDAQ매수			0:37:38
2014-11-10			"40,000,000"		"40,000,000"		"39,280,477"							영웅문S
	  이체출금						0				이체출금			17:09:24
2014-11-11	쎌바이오텍	10	"547,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"54,700.00"					"2,470"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	10	"548,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"54,800.00"					"2,460"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	10	"550,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"55,000.00"					"2,450"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	10	"551,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"55,100.00"					"2,440"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	10	"552,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"55,200.00"					"2,430"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	20	"1,112,000"				"39,280,477"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"55,600.00"					"2,410"				KOSDAQ매도			0:39:19
2014-11-11	쎌바이오텍	20	"1,114,000"	"14,921"	"4,958,339"		"44,238,816"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"55,700.00"	740				"2,390"				KOSDAQ매도			0:39:19
2014-11-11	내츄럴엔도텍	50	"2,605,000"	"7,814"	"2,596,796"		"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"52,100.00"	390				100				KOSDAQ매도			0:39:19
2014-11-12	효성오앤비	20	"560,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,000.00"					320				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"561,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,050.00"					340				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"562,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,100.00"					360				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"565,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,250.00"					380				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"566,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,300.00"					400				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"572,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,600.00"					420				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	30	"859,500"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,650.00"					450				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	5	"144,250"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,850.00"					455				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	15	"434,250"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,950.00"					470				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	30	"874,500"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,150.00"					500				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	30	"876,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,200.00"					530				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	30	"877,500"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,250.00"					560				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	20	"586,000"				"46,835,612"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,300.00"					580				KOSDAQ매수			0:39:15
2014-11-12	효성오앤비	50	"1,467,500"		"9,506,920"		"37,328,692"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"29,350.00"	"1,420"				630				KOSDAQ매수			0:39:15
2014-11-13	내츄럴엔도텍	20	"1,070,000"				"37,328,692"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,500.00"					80				KOSDAQ매도			0:39:39
2014-11-13	내츄럴엔도텍	20	"1,072,000"				"37,328,692"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,600.00"					60				KOSDAQ매도			0:39:39
2014-11-13	내츄럴엔도텍	20	"1,074,000"	"9,648"	"3,205,872"		"40,534,564"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,700.00"	480				40				KOSDAQ매도			0:39:39
2014-11-14	내츄럴엔도텍	20	"1,070,000"				"40,534,564"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,500.00"					20				KOSDAQ매도			0:39:36
2014-11-14	내츄럴엔도텍	20	"1,072,000"	"6,426"	"2,135,254"		"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"53,600.00"	320				0				KOSDAQ매도			0:39:36
2014-11-14	효성오앤비	20	"559,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"27,950.00"					650				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	20	"560,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,000.00"					670				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	40	"1,122,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,050.00"					710				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	50	"1,405,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,100.00"					760				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	20	"563,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,150.00"					780				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	40	"1,128,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,200.00"					820				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	20	"566,000"				"42,669,818"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"28,300.00"					840				KOSDAQ매수			0:39:36
2014-11-14	효성오앤비	20	"567,000"		"6,470,970"		"36,198,848"				보통매매			영웅문S
